id_commune,codeINSEE,communeINSEE,codePostal,latitude_x,longitude_x,departement,id_lieu,nom_lieu,adresse_lieu,commune,code_INSEE_Lieu,type_lieu,longitude_y,latitude_y
1321,49331,SEGRE,49500,47.7016654227,-0.863354104119,49,4458,Aire de covoiturage de La Promenade,giratoire Nord Déviation Segré (D775-D923),SEGRE,49331,Aire de covoiturage,-0.869316,47.697888
1321,49331,SEGRE,49500,47.7016654227,-0.863354104119,49,4459,Aire de covoiturage de L'Europe,giratoire Est Déviation Segré (D775-D923) - rue David d'Angers,SEGRE,49331,Aire de covoiturage,-0.857777,47.685022
1321,49331,SEGRE,49500,47.7016654227,-0.863354104119,49,4460,Aire de covoiturage de L'Europe,giratoire Est Déviation Segré (D775-D923) - rue David d'Angers,SEGRE,49331,Aire de covoiturage,-0.857777,47.685022
1321,49331,SEGRE,49500,47.7016654227,-0.863354104119,49,4461,Aire de covoiturage de La Promenade,giratoire Nord Déviation Segré (D775-D923),SEGRE,49331,Aire de covoiturage,-0.869316,47.697888
1327,63063,CEBAZAT,63118,45.8318909179,3.10802814876,63,5810,Parking du Parc,2 Rue du Grillon. 63118 Cébazat,CEBAZAT,63063,Parking,3.098680669,45.82999116
1327,63063,CEBAZAT,63118,45.8318909179,3.10802814876,63,5811,Parking école de Musique,13 Rue d'Aubiat. 63118 Cébazat,CEBAZAT,63063,Parking,3.093966611,45.83361074
1329,33090,CANEJAN,33610,44.7598891584,-0.65697711026,33,1969,Parking Centre Commercial La House,D1010,CANEJAN,33090,Parking,-0.641595,44.751134
1347,21617,TALANT,21240,47.3388300285,4.99779516001,21,1240,Aire de covoiturage de Talant,22 Allée Léon Soye. 21240 Talant,TALANT,21617,Aire de covoiturage,4.995505,47.341261
1349,32462,VIC FEZENSAC,32190,43.762029942,0.297842185088,32,1931,Parking du Collége,place Zaccaharie Baquet (parking du collage),VIC FEZENSAC,32462,Aire de covoiturage,0.300569617,43.7594812
1358,72349,TEILLE,72290,48.1849465917,0.188449766884,72,3963,Parking Rue du Pont,65 Rue du Pont. 44440 Teillé,TEILLE,44202,Parking,-1.278491,47.45997
1358,72349,TEILLE,72290,48.1849465917,0.188449766884,72,3964,Parking Rue du Pont,65 Rue du Pont. 44440 Teillé,TEILLE,44202,Parking,-1.278491,47.45997
1360,35323,LA SELLE EN COGLES,35460,48.438498732,-1.33753495005,35,2586,Parking Rue du Pont Sec,Rue du pont sec (D17),LA SELLE EN COGLES,35323,Parking,-1.341634042,48.43729443
1367,49125,DOUE LA FONTAINE,49700,47.1914715686,-0.278336056087,49,4379,Aire de covoiturage de La Saulaie,giratoire D960-D761 Déviation de Doué (vers Montreuil-Bellay),DOUE LA FONTAINE,49125,Aire de covoiturage,-0.248529,47.182967
1367,49125,DOUE LA FONTAINE,49700,47.1914715686,-0.278336056087,49,4380,Aire de covoiturage de La Saulaie,giratoire D960-D761 Déviation de Doué (vers Montreuil-Bellay),DOUE LA FONTAINE,49125,Aire de covoiturage,-0.248529,47.182967
1370,83085,LA MOTTE,83920,43.5078511168,6.55055399937,83,1261,Aire de covoiturage Bel Air,échangeur de Bel Air RD 700-,LA MOTTE,22155,Aire de covoiturage,-2.755123526,48.22553374
1378,81218,PUYGOUZON,81990,43.8884573228,2.16955643928,81,6791,Aire de Garban Puygouzon,RD 612 Puygouzon (RD 612 X Avenue de Garban),PUYGOUZON,81218,Aire de covoiturage,2.1635,43.8896
1379,35162,LOUVIGNE DU DESERT,35420,48.4868885908,-1.12369660788,35,2493,Place de Bretagne,Place de Bretagne,LOUVIGNE DU DESERT,35162,Parking,-1.125030626,48.4813123
1379,35162,LOUVIGNE DU DESERT,35420,48.4868885908,-1.12369660788,35,2494,Place de La Mairie,Place de la Mairie,LOUVIGNE DU DESERT,35162,Parking,-1.124522971,48.4801177
1379,35162,LOUVIGNE DU DESERT,35420,48.4868885908,-1.12369660788,35,2495,Place du 8 Mai 45,Place du 8 mai 45,LOUVIGNE DU DESERT,35162,Parking,-1.121470156,48.48007097
1400,35128,GUIPEL,35440,48.2923904516,-1.72349623823,35,2464,Aire de covoiturage de La Plousiére,La Plousiére,GUIPEL,35128,Aire de covoiturage,-1.718396,48.31091533
1400,35128,GUIPEL,35440,48.2923904516,-1.72349623823,35,2465,Parking Rue de Rennes,Rue de Rennes,GUIPEL,35128,Parking,-1.720496368,48.2942897
1401,29190,PLOUGONVELIN,29217,48.3513274854,-4.71760872698,29,1725,Aire de covoiturage Keraudy,4 Rue de la Forge. 29217 Plougonvelin,PLOUGONVELIN,29190,Aire de covoiturage,-4.720745248,48.34391896
1409,63470,VOLVIC,63530,45.8681922975,3.01900139762,63,5882,Aire de Covoiturage de Volvic,"Rond point D15/D986, Volvic",VOLVIC,63470,Aire de covoiturage,3.039318,45.864876
1410,37072,CHINON,37500,47.1723001595,0.245084664558,37,2673,Aire de Beauloisir,Aire de Beauloisir - La forteresse,CHINON,37072,Aire de covoiturage,0.241935,47.1699668
1410,37072,CHINON,37500,47.1723001595,0.245084664558,37,2674,Aire du Giratoire de St Louand,RD751 Giratoire St Louand,CHINON,37072,Aire de covoiturage,0.202491667,47.1747056
1418,1049,LA BOISSE,1120,45.8446213549,5.02783224111,1,7,Aire de covoiturage Montluel,La Boisse,LA BOISSE,01049,Aire de covoiturage,5.048432,45.840543
1418,1049,LA BOISSE,1120,45.8446213549,5.02783224111,1,8,Parking de covoiturage des Pré-Seigneurs,Avenue des Pré-seigneurs - La BOISSE ,LA BOISSE,01049,Aire de covoiturage,5.049643,45.842463
1421,44069,GUERANDE,44350,47.3313320913,-2.41703658813,44,3635,Carrefour Market La Baule Guérande,Les Salines. 44500 La Baule-Escoublac,GUERANDE,44069,Supermarché,-2.395706,47.291454
1421,44069,GUERANDE,44350,47.3313320913,-2.41703658813,44,3636,Parking E. Leclerc,Rue de la Fuie Zac de Villejames. 44350 Guérande,GUERANDE,44069,Supermarché,-2.413108,47.328439
1421,44069,GUERANDE,44350,47.3313320913,-2.41703658813,44,3637,Parking E. Leclerc,Rue de la Fuie Zac de Villejames. 44350 Guérande,GUERANDE,44069,Supermarché,-2.413108,47.328439
1421,44069,GUERANDE,44350,47.3313320913,-2.41703658813,44,3638,Carrefour Market La Baule Guérande,Les Salines. 44500 La Baule-Escoublac,GUERANDE,44069,Supermarché,-2.395706,47.291454
